id,title,authors,venue,year
1407,"flowback : providing backward recovery for workflow systems maria e. orlowska , ralf mühlberger , bartek kiepuszewski sigmod conference",,,1998.0
1408,towards event-driven modelling for database design,"maguelonne teisseire , pascal poncelet , rosine cicchetti",vldb,1994.0
1409,"congressional samples for approximate answering of group-by queries viswanath poosala , swarup acharya , phillip b. gibbons sigmod conference",,,2000.0
1410,a configrable type hierarchy index for oodb vldb j.,"thomas a. mück , martin l. polaschek",,1997.0
1411,functional-join processing,"reinhard braumandl , alfons kemper , donald kossmann , jens claußen",vldb j.,2000.0
1412,autoadmin ` what-if ' index analysis utility,"surajit chaudhuri , vivek r. narasayya",sigmod conference,1998.0
1413,"efficient k-nn search on vertically decomposed data niels nes , martin l. kersten , nikos mamoulis , arjen p. de vries 2002",,sigmod conference,
1414,"`` honey , i shrunk the dbms '' : footprint , mobility , and beyond ( panel ) sigmod conference",praveen seshadri,,1999.0
1415,the impact of global clustering on spatial database systems 1994,"thomas brinkhoff , hans-peter kriegel",vldb,
1416,"access to objects by path expressions and rules jürgen frohn , georg lausen , heinz uphoff",,vldb,1994.0
1417,"a multi-version cache replacement and prefetching policy for hybrid data delivery environments andré seifert , marc h. scholl",,vldb,2002.0
1418,"on parallel execution of multiple pipelined hash joins philip s. yu , hui-i hsiao , ming-syan chen 1994",,sigmod conference,
1419,preference formulas in relational queries jan chomicki,,acm trans . database syst .,2003.0
1420,"supply chain infrastructures : system integration and information sharing michael o. ball , louiqa raschid , meng ma , zhengying zhao 2002",,sigmod record,
1421,critical database technologies for high energy physics 1997,"david m. malon , edward n. may",vldb,
1422,chair 's message richard t. snodgrass 2000,,sigmod record,
1423,composing xsl transformations with xml publishing views 2003,"chengkai li , p. p. s. narayan , henry f. korth , philip bohannon",sigmod conference,
1424,informix online xps sigmod conference 1995,robert h. gerber,,
1425,analysis of predictive spatio-temporal queries 2003,"dimitris papadias , jimeng sun , yufei tao",acm trans . database syst .,
1426,"quickly generating billion-record synthetic databases susanne englert , jim gray , kenneth baclawski , peter j. weinberger , prakash sundaresan 1994",,sigmod conference,
1427,"projecting xml documents amélie marian , jérôme siméon vldb",,,2003.0
1428,sampling large databases for association rules 1996,hannu toivonen,vldb,
1429,"adaptive , fine-grained sharing in a client-server oodbms : a callback-based approach michael j. carey , michael j. franklin , markos zaharioudakis acm trans . database syst . 1997",,,
1430,a performance evaluation of oid mapping techniques 1995,"andré eickler , carsten andreas gerlhof , donald kossmann",vldb,
1431,"jeffrey d. ullman speaks out on the future of higher education , startups , database theory , and more 2001",marianne winslett,sigmod record,
1432,political winds change direction again sigmod record,xiaolei qian,,1995.0
1433,"rethinking database system architecture : towards a self-tuning risc-style database system surajit chaudhuri , gerhard weikum vldb 2000",,,
1434,"online dynamic reordering bhaskaran raman , joseph m. hellerstein , vijayshankar raman 2000",,vldb j.,
1435,hyperfile : a data and query model for documents,"david bloom , chris clifton , hector garcia-molina",vldb j.,1995.0
1436,"a case for intelligent disks ( idisks ) kimberly keeton , joseph m. hellerstein , david a. patterson sigmod record 1998",,,
1437,learning table access cardinalities with leo 2002,"volker markl , guy m. lohman",sigmod conference,
1438,implementing deletion in b + - trees 1995,jan jannink,sigmod record,
1439,implementation of two semantic query optimization techniques in db2 universal database,"k. bernhard schiefer , fred koo , t. y. cliff leung , linqi liu , jarek gryz , xiaoyan qian , qi cheng",vldb,1999.0
1440,multiple-view self-maintenance in data warehousing environments nam huyn,,vldb,1997.0
1441,oracle media server : providing consumer based interactive access to multimedia data sigmod conference 1994,"mark porter , andrew laursen , jeffrey olkin",,
1442,"irisnet : an architecture for internet-scale sensing services phillip b. gibbons , suman nath , amol deshpande , srinivasan seshan , brad karp , yan ke vldb",,,2003.0
1443,"a framework for expressing and combining preferences edward l. wimmers , rakesh agrawal 2000",,sigmod conference,
1444,"the myriad federated database prototype k. mediratta , ee-peng lim , j. stenoien , s. musukula , jaideep srivastava , h.-r . yang , d. clements , m. ganesh , san-yih hwang sigmod conference 1994",,,
1445,"xmas : an extensible main-memory storage system for high-performance applications ki hong kim , yong sik kwon , sang kyun cha , jang ho park , byoung dae park , sangho lee 1998",,sigmod conference,
1446,"effective change detection using sampling alexandros ntoulas , junghoo cho",,vldb,2002.0
1447,qualified answers that reflect user needs and preferences vldb 1994,"terry gaasterland , jorge lobo",,
1448,constraints for semi-structured data and xml,"wenfei fan , peter buneman , scott weinstein , jérôme siméon",sigmod record,2001.0
1449,trade press news rafael alonso sigmod record 1995,,,
1450,"acm multimedia '94 conference workshop on multimedia database management systems p. bruce berra , bhavani m. thuraisingham , kingsley c. nwosu 1995",,sigmod record,
1451,"querying and mining data streams : you only get one look a tutorial minos n. garofalakis , rajeev rastogi , johannes gehrke sigmod conference",,,2002.0
1452,book review column,karl aberer,sigmod record,2003.0
1453,"independence is good : dependency-based histogram synopses for high-dimensional data amol deshpande , rajeev rastogi , minos n. garofalakis",,sigmod conference,2001.0
1454,xmark : a benchmark for xml data management vldb 2002,"martin l. kersten , ralph busse , florian waas , michael j. carey , albrecht schmidt , ioana manolescu",,
1455,chair 's message 2003,m. tamer özsu,sigmod record,
1456,"approximate similarity retrieval with m-trees fausto rabitti , giuseppe amato , pavel zezula , pasquale savino",,vldb j.,1998.0
1457,finding intensional knowledge of distance-based outliers vldb 1999,"raymond t. ng , edwin m. knorr",,
1458,highly concurrent cache consistency for indices in client-server database systems sigmod conference 1997,"michael j. carey , markos zaharioudakis",,
1459,"a taxonomy for secure object-oriented databases sebastiaan h. von solms , martin s. olivier",,acm trans . database syst .,1994.0
1460,"xtract : a system for extracting document type descriptors from xml documents rajeev rastogi , s. seshadri , minos n. garofalakis , aristides gionis , kyuseok shim 2000",,sigmod conference,
1461,atlas : a small but complete sql extension for data mining and data streams vldb 2003,"haixun wang , chang luo , carlo zaniolo",,
1462,"filtering algorithms and implementation for very fast publish/subscribe kenneth a. ross , françoise fabret , françois llirbat , joão pereira , hans-arno jacobsen , dennis shasha sigmod conference 2001",,,
1463,towards an effective calculus for object query languages sigmod conference 1995,"david maier , leonidas fegaras",,
1464,"xml schema jim melton , charles e. campbell , andrew eisenberg sigmod record",,,2003.0
1465,"fast and accurate text classification via multiple linear discriminant projections pp shourya roy , mahesh v. soundalgekar , soumen chakrabarti vldb j.",,,2003.0
1466,document management as a database problem rudolf bayer 1995,,vldb,
1467,"fast incremental maintenance of approximate histograms yossi matias , phillip b. gibbons , viswanath poosala vldb",,,1997.0
1468,minimization of tree pattern queries,"sihem amer-yahia , divesh srivastava , laks v. s. lakshmanan , sungran cho",sigmod conference,2001.0
1469,report on the fourth international conference on flexible query answering systems,"gabriella pasi , amihai motro , patrick bosc",sigmod record,2001.0
1470,"a user-centered interface for querying distributed multimedia databases kimberly m. james , isabel f. cruz sigmod conference 1999",,,
1471,evaluating functional joins along nested reference sets in object-relational and object-oriented databases vldb,"alfons kemper , reinhard braumandl , jens claußen",,1998.0
1472,the query optimizer in tandem 's new serverware sql product pedro celis vldb,,,1996.0
1473,"self-similarity in the web stephen dill , andrew tomkins , ravi kumar , sridhar rajagopalan , kevin s. mccurley , d. sivakumar 2001",,vldb,
1474,developments at acm tods sigmod record 2003,richard t. snodgrass,,
1475,"sit-in : a real-life spatio-temporal information system stefano de francisci , rossella molinaro , orietta gargano , mario paolucci , leonardo tininini , giuseppe sindoni , paola patteri , amedea ambrosetti , pina ticca , cristina bedeschi 2001",,vldb,
1476,conceptual schema analysis : techniques and applications acm trans . database syst .,"valeria de antonellis , barbara pernici , maria grazia fugini , silvana castano",,1998.0
1477,"on the discovery of interesting patterns in association rules sridhar ramaswamy , sameer mahajan , abraham silberschatz vldb 1998",,,
1478,"db2 common server : technology , progress , & directions bruce g. lindsay vldb 1995",,,
1479,models and languages for describing and discovering e-services 2001,"ming-chien shan , fabio casati",sigmod conference,
1480,distributed query evaluation on semistructured data dan suciu,,acm trans . database syst .,2002.0
1481,database management systems and the internet susan malaika vldb,,,1996.0
1482,"estimating the selectivity of xml path expressions for internet scale applications ashraf aboulnaga , jeffrey f. naughton , alaa r. alameldeen 2001",,vldb,
1483,"active xml : peer-to-peer data and web services integration tova milo , roger weber , ioana manolescu , omar benjelloun , serge abiteboul 2002",,vldb,
1484,"a 20/20 vision of the vldb-2020 ? shamkant b. navathe , erich j. neuhold , gio wiederhold , anant jhingran , s. misbah deen vldb 2000",,,
1485,"a brief survey of web data extraction tools berthier a. ribeiro-neto , alberto h. f. laender , altigran soares da silva , juliana s. teixeira sigmod record 2002",,,
1486,editor 's notes arie segev sigmod record,,,1994.0
1487,"pm3 : an orthogonal persistent systems programming language - design , implementation , performance antony l. hosking , jiawan chen",,vldb,1999.0
1488,"query execution techniques for caching expensive methods joseph m. hellerstein , jeffrey f. naughton sigmod conference 1996",,,
1489,online query processing 2001,"peter j. haas , joseph m. hellerstein",sigmod conference,
1490,"lessons from wall street : case studies in configuration , tuning , and distribution ( tutorial ) sigmod conference 1997",dennis shasha,,
1491,declarative updates of relational databases,weidong chen,acm trans . database syst .,1995.0
1492,a case for fractured mirrors vldb 2002,"ravishankar ramamurthy , qi su , david j. dewitt",,
1493,"providing dynamic security control in a federated database r. f. churchhouse , w. a. gray , n. b. idris vldb",,,1994.0
1494,"semantic web workshop : models , architectures and management sigmod record 2001","vassilis christophides , dimitris plexousakis , panos constantopoulos",,
1495,persistent threads vldb,"joachim w. schmidt , florian matthes",,1994.0
1496,"secure transaction processing in firm real-time database systems binto george , jayant r. haritsa sigmod conference",,,1997.0
1497,flexible relations - operational support of variant relational structures vldb,"peter dadam , christian kalus",,1995.0
1498,mariposa : a wide-area distributed database system,"carl staelin , paul m. aoki , witold litwin , michael stonebraker , adam sah , jeff sidell , andrew yu , avi pfeffer",vldb j.,1996.0
1499,"report on the semantic web workshop at www 2002 martin r. frank , natalya fridman noy , steffen staab sigmod record 2002",,,
1500,overview of the special section on temporal database infrastructure,richard t. snodgrass,sigmod record,1994.0
1501,path queries on compressed xml,"martin grohe , peter buneman , christoph koch",vldb,2003.0
1502,a comparison of selectivity estimators for range queries on metric attributes,"bernhard seeger , björn blohsfeld , dieter korus",sigmod conference,1999.0
1503,the dangers of replication and a solution sigmod conference 1996,"dennis shasha , jim gray , patrick e. o'neil , pat helland",,
1504,the query by image content ( qbic ) system 1995,"denis lee , wayne niblack , james l. hafner , dragutin petkovic , myron flickner , jonathan ashley",sigmod conference,
1505,distributed deviation detection in sensor networks sigmod record 2003,"dimitrios gunopulos , themistoklis palpanas , dimitris papadopoulos , vana kalogeraki",,
1506,"response to a close look at the ifo data model serge abiteboul , richard hull",,sigmod record,1995.0
1507,query decomposition and view maintenance for query languages for unstructured data 1996,dan suciu,vldb,
1508,"et tu , xml ? the downfall of the relational empire ( abstract )",philip wadler,vldb,2001.0
1509,scalable sweeping-based spatial join,"lars arge , jeffrey scott vitter , torsten suel , sridhar ramaswamy , octavian procopiuc",vldb,1998.0
1510,"algorithms for mining association rules for binary segmentations of huge categorical databases kunikazu yoda , hirofumi matsuzawa , takeshi tokuyama , yasuhiko morimoto , takeshi fukuda 1998",,vldb,
1511,"selectivity estimation for spatio-temporal queries to moving objects yong-jin choi , chin-wan chung sigmod conference 2002",,,
1512,surfing wavelets on streams : one-pass summaries for approximate aggregate queries vldb,"anna c. gilbert , martin strauss , yannis kotidis , s. muthukrishnan",,2001.0
1513,"incremental data structures and algorithms for dynamic query interfaces ben shneiderman , richard beigel , egemen tanin 1996",,sigmod record,
1514,the sr-tree : an index structure for high-dimensional nearest neighbor queries,"norio katayama , shin ` ichi satoh",sigmod conference,1997.0
1515,"sequoia 2000 metadata schema for satellite images michael stonebraker , jean t. anderson sigmod record",,,1994.0
1516,"archiving scientific data sanjeev khanna , peter buneman , wang chiew tan , keishi tajima 2002",,sigmod conference,
1517,"extracting structured data from web pages arvind arasu , hector garcia-molina sigmod conference 2003",,,
1518,a consumer viewpoint on mediator languages - a proposal for a standard sigmod record 1997,"eric hughes , leonard j. seligman , arnon rosenthal , scott renner",,
1519,a data warehousing architecture for enabling service provisioning process 2001,yannis kotidis,vldb,
1520,"qbi : query by icons antonio massari , panos k. chrysanthis , lorenzo saladini , stefano pavani 1995",,sigmod conference,
1521,"crawling the hidden web sriram raghavan , hector garcia-molina 2001",,vldb,
1522,peer-to-peer : harnessing the power of disruptive technologies,mario a. nascimento,sigmod record,2003.0
1523,a graph-theoretic model for optimizing queries involving methods,"yaw-huei chen , chi-sheng shih , chiang lee",vldb j.,2001.0
1524,"a tsql2 tutorial james clifford , ramez elmasri , michael d. soo , wolfgang käfer , nick kline , arie segev , suryanarayana m. sripada , fabio grandi , john f. roddick , richard t. snodgrass , christian s. jensen , nikos a. lorentzos , ilsoo ahn , gad ariav , don s. batory , t. y. cliff leung , curtis e. dyreson , krishna g. kulkarni",,sigmod record,1994.0
1525,dynamic itemset counting and implication rules for market basket data 1997,"shalom tsur , rajeev motwani , sergey brin , jeffrey d. ullman",sigmod conference,
1526,"unbundling active functionality hans fritschi , arne koschel , günter von bültzingsloewen , stella gatziu",,sigmod record,1998.0
1527,checks and balances : monitoring data quality problems in network traffic databases 2003,"flip korn , yunyue zhu , s. muthukrishnan",vldb,
1528,"the cubetree storage organization yannis kotidis , nick roussopoulos",,vldb,1998.0
1529,multigranularity locking in multiple job classes transaction processing system,"sheung-lun hung , shan-hoi ng",sigmod record,1995.0
1530,"a robust , optimization-based approach for approximate answering of aggregate queries 2001","vivek r. narasayya , gautam das , surajit chaudhuri",sigmod conference,
1531,optimizing the secure evaluation of twig queries vldb,"sihem amer-yahia , divesh srivastava , sungran cho , laks v. s. lakshmanan",,2002.0
1532,illustra 's web datablade module john gaffney 1996,,sigmod record,
1533,"sequence query processing raghu ramakrishnan , miron livny , praveen seshadri sigmod conference 1994",,,
1534,innovation in database management : computer science vs. engineering vldb,kenneth r. jacobs,,1997.0
1535,"oodb indexing by class-division sridhar ramaswamy , paris c. kanellakis",,sigmod conference,1995.0
1536,"toto , we 're not in kansas anymore : on transitioning from research to the real ( invited industrial talk ) 2000",michael j. carey,vldb,
1537,an optimisation scheme for coalesce/valid time selection operator sequences costas vassilakis sigmod record 2000,,,
1538,"automated selection of materialized views and indexes in sql databases surajit chaudhuri , sanjay agrawal , vivek r. narasayya vldb 2000",,,
1539,efficient management of multiversion documents by object referencing vldb,"vassilis j. tsotras , carlo zaniolo , shu-yao chien",,2001.0
1540,"efficient index structures for string databases tamer kahveci , ambuj k. singh vldb 2001",,,
1541,data mining techniques sigmod conference,jiawei han,,1996.0
1542,extraction of object-oriented structures from existing relational databases,"julia e. hodges , shekar ramanathan",sigmod record,1997.0
1543,"multi-dimensional regression analysis of time-series data streams benjamin w. wah , yixin chen , jianyong wang , guozhu dong , jiawei han vldb 2002",,,
1544,"proceedings of the 2000 acm sigmod international conference on management of data , may 16-18 , 2000 , dallas , texas , usa",?,sigmod conference,2000.0
1545,dynamic information visualization sigmod record 1996,yannis e. ioannidis,,
1546,grid data management systems & services 2003,"reagan moore , arun jagatheesan , paul watson , norman w. paton",vldb,
1547,comparative analysis of six xml schema languages,"dongwon lee , wesley w. chu",sigmod record,2000.0
1548,graphdb : modeling and querying graphs in databases ralf hartmut güting 1994,,vldb,
1549,"the five-minute rule ten years later , and other computer storage rules of thumb sigmod record","jim gray , goetz graefe",,1997.0
1550,"cache fusion : extending shared-disk clusters with shared caches tirthankar lahiri , n. macnaughton , sashikanth chandrasekaran , wilson chan , vinay srihari vldb 2001",,,
1551,"www-udk : a web-based environmental meta-information system rudolf legat , arne koschel , andree keitel , ralf kramer , claudia rolker , ralf nikolai , peter c. lockemann , konrad zirm 1997",,sigmod record,
1552,"on the computation of relational view complements gottfried vossen , jens lechtenbörger",,acm trans . database syst .,2003.0
1553,"database indexing for large dna and protein sequence collections robert w. irving , malcolm p. atkinson , ela hunt vldb j.",,,2002.0
1554,"mars : a system for publishing xml from mixed and redundant storage alin deutsch , val tannen 2003",,vldb,
1555,incremental organization for data recording and warehousing,"s. sudarshan , p. p. s. narayan , rama kanneganti , h. v. jagadish , s. seshadri",vldb,1997.0
1556,understanding the semantics of sensor data murali mani,,sigmod record,2003.0
1557,power efficient data gathering and aggregation in wireless sensor networks sigmod record 2003,"ibrahim korpeoglu , hüseyin özgür tan",,
1558,treasurer 's message sigmod record,joachim hammer,,2003.0
1559,"multi-step processing of spatial joins ralf schneider , thomas brinkhoff , bernhard seeger , hans-peter kriegel",,sigmod conference,1994.0
1560,combining multi-visual features for efficient indexing in a large image database vldb j.,"quan z. sheng , anne h. h. ngu , ron lei , du q. huynh",,2001.0
1561,"lifestreams : a storage model for personal data eric freeman , david gelernter 1996",,sigmod record,
1562,computing complete answers to queries in the presence of limited access patterns chen li 2003,,vldb j.,
1563,"report on the web dynamics workshop at www 2002 alexandra poulovassilis , mark levene",,sigmod record,2002.0
1564,"dblearn : a system prototype for knowledge discovery in relational databases yue huang , yandong cai , yongjian fu , nick cercone , jiawei han sigmod conference 1994",,,
1565,"information gathering in the world-wide web : the w3ql query language and the w3qs system david konopnicki , oded shmueli",,acm trans . database syst .,1998.0
1566,advanced database technologies in a diabetic healthcare system 2002,"chenyi xia , wynne hsu , keng lik teo , mong-li lee , beng chin ooi , pranab kumar mohanty",vldb,
1567,"counting , enumerating , and sampling of execution plans in a cost-based query optimizer césar a. galindo-legaria , florian waas 2000",,sigmod conference,
1568,parallel evaluation of multi-join queries 1995,"jan flokstra , annita n. wilschut , peter m. g. apers",sigmod conference,
1569,"data mining on an oltp system ( nearly ) for free erik riedel , gregory r. ganger , david nagle , christos faloutsos",,sigmod conference,2000.0
1570,a platform based on the multi-dimensional data model for analysis of bio-molecular structures vldb 2003,"srinath srinivasa , sujit kumar",,
1571,an overview and classification of mediated query systems 1999,"klaus r. dittrich , ruxandra domenig",sigmod record,
1572,"local dimensionality reduction : a new approach to indexing high dimensional spaces kaushik chakrabarti , sharad mehrotra",,vldb,2000.0
1573,supporting global user profiles through trusted authorities sigmod record,ibrahim cingil,,2002.0
1574,mqseries and cics link for lotus notes 1996,?,sigmod record,
1575,"the propel distributed services platform runping qi , kuan yee , brian sterling , nicolas adiba , michael j. carey , david rieber , steve kirsch , michael blow , john c. shafer , rajendra panwar , daniela florescu , mary roth , dan wineman , david li , bert van der linden , brian vickery , ivan oprencak , tolga urhan 2001",,vldb,
1576,cost estimation of user-defined methods in object-relational database systems 1999,"kinji ono , jihad boulos",sigmod record,
1577,safe query languages for constraint databases acm trans . database syst .,peter z. revesz,,1998.0
1578,gigascope : a stream database for network applications 2003,"theodore johnson , charles d. cranor , oliver spatscheck , vladislav shkapenyuk",sigmod conference,
1579,from focused crawling to expert information : an application framework for web exploration and portal generation 2003,"martin theobald , sergej sizov , jens graupmann",vldb,
1580,"optimizing relational queries in connection hypergraphs : nested queries , views , and binding propagations jia liang han vldb j. 1998",,,
1581,cost based query scrambling for initial delays 1998,"tolga urhan , michael j. franklin , laurent amsaleg",sigmod conference,
1582,"performance measurements of tertiary storage devices ethan l. miller , theodore johnson 1998",,vldb,
1583,"a system for keyword proximity search on xml databases tianqiu wang , yannis papakonstantinou , nick koudas , vagelis hristidis , andrey balmin , divesh srivastava vldb 2003",,,
1584,"roadrunner : towards automatic data extraction from large web sites giansalvatore mecca , valter crescenzi , paolo merialdo vldb 2001",,,
1585,from ternary relationship to relational tables : a case against common beliefs rafael camps sigmod record 2002,,,
1586,"spartan : a model-based semantic compression system for massive data tables shivnath babu , rajeev rastogi , minos n. garofalakis sigmod conference 2001",,,
1587,data replication for mobile computers sigmod conference 1994,"a. prasad sistla , ouri wolfson , yixiu huang",,
1588,"benchmarking queries over trees : learning the hard truth the hard way sophie cluet , fanny wattez , véronique benzaken , guy ferran , christian fiegel",,sigmod conference,2000.0
1589,workflow management with service quality guarantees sigmod conference,"wolfgang wonner , gerhard weikum , michael gillmann",,2002.0
1590,the long-term preservation of authentic electronic records luciana duranti 2001,,vldb,
1591,keynote address robert s. epstein sigmod conference 1995,,,
1592,from vldb to vmldb ( very many large data bases ) : dealing with large-scale semantic heterogenity vldb 1995,stuart e. madnick,,
1593,telegraphcq : continuous dataflow processing sigmod conference,"mehul a. shah , wei hong , sirish chandrasekaran , samuel madden , sailesh krishnamurthy , amol deshpande , frederick reiss , owen cooper , joseph m. hellerstein , michael j. franklin",,2003.0
1594,"the treescape system : reuse of pre-computed aggregates over irregular olap hierarchies curtis e. dyreson , torben bach pedersen , christian s. jensen 2000",,vldb,
1595,temporal slicing in the evaluation of xml queries,"richard t. snodgrass , dengfeng gao",vldb,2003.0
1596,database techniques for the world-wide web : a survey 1998,"daniela florescu , alberto o. mendelzon , alon y. levy",sigmod record,
1597,"focused crawling using context graphs frans coetzee , steve lawrence , michelangelo diligenti , marco gori , c. lee giles 2000",,vldb,
1598,efficient concurrency control in multidimensional access methods 1999,"sharad mehrotra , kaushik chakrabarti",sigmod conference,
1599,"design and implementation of advanced knowledge processing in the kdms krisys ( demonstration description ) stefan deßloch , joachim thomas , nelson mendonça mattos sigmod conference 1995",,,
1600,efficient query processing for multi-dimensionally clustered tables in db2 2003,"matthew huras , leslie cranston , bishwaranjan bhattacharjee , sriram padmanabhan , timothy malkemus , tony lai",vldb,
1601,a web odyssey : from codd to xml victor vianu,,sigmod record,2003.0
1602,"lof : identifying density-based local outliers hans-peter kriegel , raymond t. ng , markus m. breunig , jörg sander sigmod conference",,,2000.0
1603,"best-effort cache synchronization with source cooperation chris olston , jennifer widom sigmod conference",,,2002.0
1604,predictive dynamic load balancing of parallel and distributed rule and query processing 1994,"jae-jun hwang , mauricio a. hernández , salvatore j. stolfo , hasanat m. dewan",sigmod conference,
1605,tabular placement of relational data on mems-based storage devices 2003,"divyakant agrawal , amr el abbadi , hailing yu",vldb,
1606,efficient processing of expressive node-selecting queries on xml data in secondary storage : a tree automata-based approach,christoph koch,vldb,2003.0
1607,"opportunities at arpa , nsf , and elsewhere 1995",xiaolei qian,sigmod record,
1608,"sonar : system for optimized numeric associationrules takeshi tokuyama , takeshi fukuda , yasuhiko morimoto , shinichi morishita",,sigmod conference,1996.0
1609,business-to-business interactions : issues and enabling technologies vldb j.,"anne h. h. ngu , athman bouguettaya , brahim medjahed , ahmed k. elmagarmid , boualem benatallah",,2003.0
1610,discover : keyword search in relational databases 2002,"vagelis hristidis , yannis papakonstantinou",vldb,
1611,ordered shared locks for real-time databases,"richard jeffers , divyakant agrawal , amr el abbadi , lijing lin",vldb j.,1995.0
1612,"proceedings of the 2002 acm sigmod international conference on management of data , madison , wisconsin , june 3-6 , 2002 sigmod conference",?,,2002.0
1613,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,
1614,"scientific data repositories : designing for a moving target etzard stolte , thomas r. gross , gustavo alonso , christoph von praun 2003",,sigmod conference,
1615,"the idea web lab piero fraternali , stefano paraboschi , stefano ceri sigmod conference 1998",,,
1616,"improving access to environmental data using context information anthony tomasic , eric simon",,sigmod record,1997.0
1617,versant replication : supporting fault-tolerant object databases 1995,"h. stephen au-yeung , c. p. chou , yuh-ming shyy",sigmod conference,
1618,"data staging for on-demand broadcast stanley b. zdonik , demet aksoy , michael j. franklin vldb",,,2001.0
1619,predator : a resource for database research praveen seshadri sigmod record 1998,,,
1620,"hot block clustering for disk arrays with dynamic striping kazuhiko mogi , masaru kitsuregawa 1995",,vldb,
1621,"oodb bulk loading revisited : the partitioned-list approach jeffrey f. naughton , janet l. wiener vldb 1995",,,
1622,design issues and challenges for rdf - and schema-based peer-to-peer systems,"wolf siberski , wolfgang nejdl , michael sintek",sigmod record,2003.0
1623,"dynamic vp-tree indexing for n-nearest neighbor search given pair-wise distances ada wai-chee fu , yin-ling cheung , yiu sang moon , polly mei-shuen chan vldb j. 2000",,,
1624,the mlpq/gis constraint database system sigmod conference,"yuguo liu , yiming li , pradip kanjamala , rui chen , yonghui wang , peter z. revesz",,2000.0
1625,the generalized mdl approach for summarization,"laks v. s. lakshmanan , xiaodong zhou , raymond t. ng , theodore johnson , christine xing wang",vldb,2002.0
1626,view invalidation for dynamic content caching in multitiered architectures vldb,"k. selçuk candan , wang-pin hsiung , oliver po , divyakant agrawal , wen-syan li",,2002.0
1627,maintaining coherency of dynamic data in cooperating repositories,"shetal shah , krithi ramamritham , prashant j. shenoy",vldb,2002.0
1628,tods perceptions and misconceptions richard t. snodgrass sigmod record,,,2002.0
1629,estimating alphanumeric selectivity in the presence of wildcards sigmod conference 1996,"balakrishna r. iyer , jeffrey scott vitter , p. krishnan",,
1630,sensor : the atomic computing particle vijay kumar sigmod record 2003,,,
1631,"optimization of queries with user-defined predicates surajit chaudhuri , kyuseok shim 1996",,vldb,
1632,"zoo : a desktop emperiment management environment anastassia ailamaki , andrew therber , yannis e. ioannidis , anand narayanan , miron livny sigmod conference 1997",,,
1633,"fintime - a financial time series benchmark kaippallimalil j. jacob , dennis shasha sigmod record 1999",,,
1634,incremental maintenance of views with duplicates sigmod conference,"leonid libkin , timothy griffin",,1995.0
1635,are the terms version and variant orthogonal to one another ? a critical assessment of the step standardization hartmut wedekind,,sigmod record,1994.0
1636,a vision of management of complex models,"rachel pottinger , alon y. halevy , philip a. bernstein",sigmod record,2000.0
1637,"instance-based attribute identification in database integration roger h. l. chiang , ee-peng lim , chua eng huang cecil 2003",,vldb j.,
1638,"self-adaptive , on-line reclustering of complex object data william j. mciver jr. , roger king",,sigmod conference,1994.0
1639,reminiscences on influential papers sigmod record,"mitch cherniack , kenneth a. ross , gottfried vossen",,2003.0
1640,calls for papers and announcements 1995,?,sigmod record,
1641,"analysis of n-dimensional quadtrees using the hausdorff fractal dimension christos faloutsos , volker gaede",,vldb,1996.0
1642,large databases for remote sensing and gis a. r. dasgupta vldb 1996,,,
1643,"biodiversity informatics infrastructure : an information commons for the biodiversity community barbara t. bauldock , gladys a. cotter vldb",,,2000.0
1644,"the implementation and performance of compressed databases till westmann , sven helmer , guido moerkotte , donald kossmann sigmod record",,,2000.0
1645,"reminiscences on influential papers christos h. papadimitriou , anant jhingran , yannis e. ioannidis , kenneth a. ross sigmod record 2000",,,
1646,managing intervals efficiently in object-relational databases vldb 2000,"thomas seidl , marco pötke , hans-peter kriegel",,
1647,"oracle 's symmetric replication technology and implications for application design benny souder , bob jenkins , lip boon doo , peter lim , gordon smith , dean daniels , curtis elsbernd , gary hallmark , alan downing , jim stamos , sandeep jain",,sigmod conference,1994.0
1648,quickstore : a high performance mapped object store 1995,"seth j. white , david j. dewitt",vldb j.,
1649,"xmill : an efficient compressor for xml data hartmut liefke , dan suciu 2000",,sigmod conference,
1650,"multidimensional access methods : trees have grown everywhere nick roussopoulos , christos faloutsos , timos k. sellis 1997",,vldb,
1651,exploiting statistics on query expressions for optimization sigmod conference 2002,"nicolas bruno , surajit chaudhuri",,
1652,on index selection schemes for nested object hierarchies vldb 1994,"sudarshan s. chawathe , ming-syan chen , philip s. yu",,
1653,"the mirror mmdbms architecture mark g. l. m. van doorn , arjen p. de vries , henk m. blanken , peter m. g. apers vldb 1999",,,
1654,vldb workshop on technologies in e-services ( tes ) 2000,"ming-chien shan , fabio casati , umeshwar dayal",sigmod record,
1655,"building knowledge base management systems thodoros topaloglou , adel shrufi , vinay k. chaudhri , dimitris plexousakis , john mylopoulos vldb j.",,,1996.0
1656,"mining system audit data : opportunities and challenges wei fan , wenke lee 2001",,sigmod record,
1657,"determining text databases to search in the internet weiyi meng , naphtali rishe , clement t. yu , king-lup liu , xiaodong wang , yuhsi chang vldb 1998",,,
1658,"re-tree : an efficient index structure for regular expressions rajeev rastogi , minos n. garofalakis , chee yong chan vldb",,,2002.0
