id,title,authors,venue,year
1082,"on-demand data elevation in hierarchical multimedia storage servers peter triantafillou , thomas papadakis very large data bases 1997",,,
1083,describing and using query capabilities of heterogeneous sources,"vasilis vassalos , yannis papakonstantinou",very large data bases,1997.0
1084,fast incremental maintenance of approximate histograms,"phillip b. gibbons , yossi matias , viswanath poosala",very large data bases,1997.0
1085,"facilitating multimedia database exploration through visual interfaces and perpetual query reformulations wen-syan li , k. sel &#231; uk candan , kyoji hirata , yoshinori hara 1997",,very large data bases,
1086,"evaluation of main memory join algorithms for joins with set comparison join predicates sven helmer , guido moerkotte very large data bases 1997",,,
1087,finding data in the neighborhood,"andr &#233; eickler , alfons kemper , donald kossmann",very large data bases,1997.0
1088,sampling large databases for association rules very large data bases 1996,hannu toivonen,,
1089,information retrieval from an incomplete data cube very large data bases,curtis e. dyreson,,1996.0
1090,"modeling skewed distribution using multifractals and the ` 80-20 ' law christos faloutsos , yossi matias , abraham silberschatz",,very large data bases,1996.0
1091,extracting large data sets using db2 parallel edition sriram padmanabhan very large data bases 1996,,,
1092,effective & ; efficient document ranking without using a large lexicon yasushi ogawa very large data bases,,,1996.0
1093,"estimation of query-result distribution and its application in parallel-join load balancing viswanath poosala , yannis e. ioannidis",,very large data bases,1996.0
1094,"disseminating updates on broadcast disks swarup acharya , michael j. franklin , stanley b. zdonik 1996",,very large data bases,
1095,the changing landscape of the software industry and its implications for india very large data bases 1996,umang gupta,,
1096,scalablity and availability in oracle7 7.3 dieter gawlick 1996,,very large data bases,
1097,optimization of queries with user-defined predicates very large data bases 1996,"surajit chaudhuri , kyuseok shim",,
1098,semantic data caching and replacement 1996,"shaul dar , michael j. franklin , bj &#246; rn &#222; &#243; r j &#243; nsson , divesh srivastava , michael tan",very large data bases,
1099,loading the data warehouse across various parallel architectures vijay v. raghavan 1996,,very large data bases,
1100,"dynamic load balancing in hierarchical parallel database systems luc bouganim , daniela florescu , patrick valduriez very large data bases",,,1996.0
1101,further improvements on integrity constraint checking for stratifiable deductive databases very large data bases 1996,"sin yeung lee , tok wang ling",,
1102,obtaining complete answers from incomplete databases,alon y. levy,very large data bases,1996.0
1103,modeling design versions,"r. ramakrishnan , d. janaki ram",very large data bases,1996.0
1104,"applying database technology in the adsm mass storage system luis-felipe cabrera , robert rees , wayne hineman very large data bases",,,1995.0
1105,"hot block clustering for disk arrays with dynamic striping kazuhiko mogi , masaru kitsuregawa very large data bases",,,1995.0
1106,"processing object-oriented queries with invertible late bound functions staffan flodin , tore risch very large data bases",,,1995.0
1107,"type classification of semi-structured documents markus tresch , neal palmer , allen luniewski very large data bases 1995",,,
1108,mining generalized association rules very large data bases,"ramakrishnan srikant , rakesh agrawal",,1995.0
1109,metrics for accessing heterogeneous data : is there any hope ? ( panel ),"leonard j. seligman , nicholas j. belkin , erich j. neuhold , michael stonebraker , gio wiederhold",very large data bases,1995.0
1110,from vldb to vmldb ( very many large data bases ) : dealing with large-scale semantic heterogenity stuart e. madnick very large data bases,,,1995.0
1111,high-concurrency locking in r-trees very large data bases,"marcel kornacker , douglas banks",,1995.0
1112,efficient search of multi-dimensional b-trees,"harry leslie , rohit jain , dave birdsall , hedieh yaghmai",very large data bases,1995.0
1113,"the hbp-tree : a modified hb-tree supporting concurrency , recovery and node consolidation 1995","georgios evangelidis , david b. lomet , betty salzberg",very large data bases,
1114,promises and realities of active database systems very large data bases 1995,"eric simon , angelika kotz dittrich",,
1115,"databases and workflow management : what is it all about ? ( panel ) andreas reuter , stefano ceri , jim gray , betty salzberg , gerhard weikum very large data bases 1995",,,
1116,database de-centralization - a practical approach 1995,"tor didriksen , c &#233; sar a. galindo-legaria , eirik dahle",very large data bases,
1117,retrieval of composite multimedia objects,"surajit chaudhuri , shahram ghandeharizadeh , cyrus shahabi",very large data bases,1995.0
1118,flexible relations - operational support of variant relational structures very large data bases 1995,"christian kalus , peter dadam",,
1119,"schema and database evolution in the o2 object database system fabrizio ferrandina , thorsten meyer , roberto zicari , guy ferran , jo &#235; lle madec very large data bases",,,1995.0
1120,analysis of n-dimensional quadtrees using the hausdorff fractal dimension very large data bases 1996,"christos faloutsos , volker gaede",,
1121,implementation and analysis of a parallel collection query language very large data bases 1996,dan suciu,,
1122,"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system georges gardarin , fei sha , zhao-hui tang very large data bases",,,1996.0
1123,the structured information manager : a database system for sgml documents ron sacks-davis very large data bases 1996,,,
1124,cache coherency in oracle parallel server boris klots,,very large data bases,1996.0
1125,cost-based selection of path expression processing algorithms in object-oriented databases very large data bases,"georges gardarin , jean-robert gruser , zhao-hui tang",,1996.0
1126,"object fusion in mediator systems yannis papakonstantinou , serge abiteboul , hector garcia-molina 1996",,very large data bases,
1127,"what is the data warehousing problem ? ( are materialized views the answer ? ) ashish gupta , inderpal singh mumick very large data bases",,,1996.0
1128,"constructing efficient decision trees by using optimized numeric association rules takeshi fukuda , yasuhiko morimoto , shinichi morishita , takeshi tokuyama very large data bases 1996",,,
1129,"zoo : a desktop experiment management environment yannis e. ioannidis , miron livny , s. gupta , nagavamsi ponnekanti",,very large data bases,1996.0
1130,"fast nearest neighbor search in medical image databases flip korn , nikolaos sidiropoulos , christos faloutsos , eliot siegel , zenon protopapas 1996",,very large data bases,
1131,"storage estimation for multidimensional aggregates in the presence of hierarchies amit shukla , prasad deshpande , jeffrey f. naughton , karthikeyan ramasamy very large data bases 1996",,,
1132,"sprint : a scalable parallel classifier for data mining john c. shafer , rakesh agrawal , manish mehta very large data bases 1996",,,
1133,bellcore 's adapt/x harness system for managing information on internet and intranets amit p. sheth very large data bases 1996,,,
1134,tribeca : a stream database manager for network traffic analysis mark sullivan very large data bases,,,1996.0
1135,schemasql - a language for interoperability in relational multi-database systems very large data bases,"laks v. s. lakshmanan , fereidoon sadri , iyer n. subramanian",,1996.0
1136,the query optimizer in tandem 's new serverware sql product very large data bases 1996,pedro celis,,
1137,"tpc-d : the challenges , issues and results ramesh bhashyam very large data bases 1996",,,
1138,querying heterogeneous information sources using source descriptions very large data bases 1996,"alon y. levy , anand rajaraman , joann j. ordille",,
1139,"supporting state-wide immunisation tracking using multi-paradigm workflow technology amit p. sheth , krys kochut , john a. miller , devashish worah , souvik das , chenye lin , devanand palaniswami , john lynch , ivan shevchenko",,very large data bases,1996.0
1140,supporting procedural constructs in sql compilers,nelson mendon &#231; a mattos,very large data bases,1996.0
1141,filter trees for managing spatial data over a range of size granularities very large data bases 1996,"kenneth c. sevcik , nick koudas",,
1142,"of objects and databases : a decade of turmoil michael j. carey , david j. dewitt",,very large data bases,1996.0
1143,"applying data mining techniques to a health insurance information system marisa s. viveros , john p. nearhos , michael j. rothman",,very large data bases,1996.0
1144,"query processing techniques for multiversion access methods jochen van den bercken , bernhard seeger 1996",,very large data bases,
1145,"incremental maintenance of externally materialized views martin staudt , matthias jarke 1996",,very large data bases,
1146,mineset ( tm ) : a system for high-end data mining and visualization very large data bases,,,1996.0
1147,efficient snapshot differential algorithms for data warehousing,"wilburt labio , hector garcia-molina",very large data bases,1996.0
1148,"eroc : a toolkit for building neato query optimizers william j. mckenna , louis burger , chi hoang , melissa truong 1996",,very large data bases,
1149,supporting periodic authorizations and temporal reasoning in database access control 1996,"elisa bertino , claudio bettini , elena ferrari , pierangela samarati",very large data bases,
1150,coalescing in temporal databases,"michael h. b &#246; hlen , richard thomas snodgrass , michael d. soo",very large data bases,1996.0
1151,practical issues with commercial use of federated databases jim kleewein very large data bases,,,1996.0
1152,"synchronization and recovery in a client-server storage system e. panagos , a. biliris",,the vldb journal -- the international journal on very large data bases,1997.0
1153,"heuristic and randomized optimization for the join ordering problem michael steinbrunn , guido moerkotte , alfons kemper",,the vldb journal -- the international journal on very large data bases,1997.0
1154,"sing the truth about ad hoc join costs laura m. haas , michael j. carey , miron livny , amit shukla the vldb journal -- the international journal on very large data bases 1997",,,
1155,"concurrency and recovery for index trees david lomet , betty salzberg the vldb journal -- the international journal on very large data bases",,,1997.0
1156,"query processing over object views of relational data gustav fahl , tore risch",,the vldb journal -- the international journal on very large data bases,1997.0
1157,"erratum-a database model for object dynamics m. p. papazoglou , b. j. kr &#228; mer",,the vldb journal -- the international journal on very large data bases,1997.0
1158,"structured document storage and refined declarative and navigational access mechanisms in hyperstorm klemens b &#246; hm , karl aberer , erich j. neuhold , xiaoya yang",,the vldb journal -- the international journal on very large data bases,1997.0
1159,exact : an extensible approach to active object-oriented databases,"oscar d &#237; az , arturo jaime",the vldb journal -- the international journal on very large data bases,1997.0
1160,"data placement in shared-nothing parallel database systems manish mehta , david j. dewitt the vldb journal -- the international journal on very large data bases 1997",,,
1161,"analysis of locking behavior in three real database systems vigyan singhal , alan jay smith 1997",,the vldb journal -- the international journal on very large data bases,
1162,graphical interaction with heterogeneous databases the vldb journal -- the international journal on very large data bases 1997,"t. catarci , g. santucci , j. cardiff",,
1163,a database model for object dynamics the vldb journal -- the international journal on very large data bases,"m. p. papazoglou , b. j. kr &#228; mer",,1997.0
1164,"parametric query optimization yannis e. ioannidis , raymond t. ng , kyuseok shim , timos k. sellis the vldb journal -- the international journal on very large data bases",,,1997.0
1165,on applying hash filters to improving the execution of multi-join queries the vldb journal -- the international journal on very large data bases 1997,"ming-syan chen , hui-i hsiao , philip s. yu",,
1166,the impact of object technology on commercial transaction processing 1997,edward e. cobb,the vldb journal -- the international journal on very large data bases,
1167,"concurrency control in hierarchical multidatabase systems sharad mehrotra , henry f. korth , avi silberschatz 1997",,the vldb journal -- the international journal on very large data bases,
1168,"introduction m. tamer &#214; zsu , stavros christodoulakis the vldb journal -- the international journal on very large data bases",,,1998.0
1169,"spatial and temporal content-based access to hypervideo databases haitao jiang , ahmed k. elmagarmid the vldb journal -- the international journal on very large data bases",,,1998.0
1170,optimal clip ordering for multi-clip queries,"raymond t. ng , paul shum",the vldb journal -- the international journal on very large data bases,1998.0
1171,integrating symbolic images into a multimedia database system using classification and abstraction approaches,"aya soffer , hanan samet",the vldb journal -- the international journal on very large data bases,1998.0
1172,"approximate similarity retrieval with m-trees pavel zezula , pasquale savino , giuseppe amato , fausto rabitti the vldb journal -- the international journal on very large data bases 1998",,,
1173,delivering presentations from multimedia servers the vldb journal -- the international journal on very large data bases,"nevzat hurkan balkir , gultekin ozsoyoglu",,1998.0
1174,"the hb $ ^ \ \ pi $ - tree : a multi-attribute index supporting concurrency , recovery and node consolidation","georgios evangelidis , david lomet , betty salzberg",the vldb journal -- the international journal on very large data bases,1997.0
1175,dictionary-based order-preserving string compression gennady antoshenkov the vldb journal -- the international journal on very large data bases,,,1997.0
1176,a logical view of structured files 1998,"serge abiteboul , sophie cluet , tova milo",the vldb journal -- the international journal on very large data bases,
1177,"fast image retrieval using color-spatial information beng chin ooi , kian-lee tan , tat seng chua , wynne hsu 1998",,the vldb journal -- the international journal on very large data bases,
1178,guest editorial matthias jarke the vldb journal -- the international journal on very large data bases 1998,,,
1179,enhanced abstract data types in object-relational databases,praveen seshadri,the vldb journal -- the international journal on very large data bases,1998.0
1180,integrated document caching and prefetching in storage hierarchies based on markov-chain predictions the vldb journal -- the international journal on very large data bases,"achim kraiss , gerhard weikum",,1998.0
1181,"scalable feature selection , classification and signature generation for organizing large text databases into hierarchical topic taxonomies 1998","soumen chakrabarti , byron dom , rakesh agrawal , prabhakar raghavan",the vldb journal -- the international journal on very large data bases,
1182,garbage collection in object-oriented databases using transactional cyclic reference counting the vldb journal -- the international journal on very large data bases,"p. roy , s. seshadri , a. silberschatz , s. sudarshan , s. ashwin",,1998.0
1183,"integrating reliable memory in databases wee teck ng , peter m. chen 1998",,the vldb journal -- the international journal on very large data bases,
1184,"speeding up construction of pmr quadtree-based spatial indexes gisli r. hjaltason , hanan samet the vldb journal -- the international journal on very large data bases 2002",,,
1185,"spatial indexing of high-dimensional data based on relative approximation yasushi sakurai , masatoshi yoshikawa , shunsuke uemura , haruhiko kojima 2002",,the vldb journal -- the international journal on very large data bases,
1186,"query processing techniques for arrays arunprasad p. marathe , kenneth salem",,the vldb journal -- the international journal on very large data bases,2002.0
1187,"an authorization system for digital libraries e. ferrari , n.r. adam , v. atluri , e. bertino , u. capuozzo",,the vldb journal -- the international journal on very large data bases,2002.0
1188,designing wrapper components for e-services in integrating heterogeneous systems,"massimo mecella , barbara pernici",the vldb journal -- the international journal on very large data bases,2001.0
1189,guest editorial,"fabio casati , ming-chien shan , dimitrios georgakopoulos",the vldb journal -- the international journal on very large data bases,2001.0
1190,"a template model for multidimensional inter-transactional association rules ling feng , jeffrey xu yu , hongjun lu , jiawei han 2002",,the vldb journal -- the international journal on very large data bases,
1191,efficient similarity search for market basket data the vldb journal -- the international journal on very large data bases,"alexandros nanopoulos , yannis manolopoulos",,2002.0
1192,"semantic and schematic similarities between database objects : a context-based approach vipul kashyap , amit sheth the vldb journal -- the international journal on very large data bases 1996",,,
1193,"an asymptotically optimal multiversion b-tree bruno becker , stephan gschwind , thomas ohler , bernhard seeger , peter widmayer the vldb journal -- the international journal on very large data bases",,,1996.0
1194,"building knowledge base management systems john mylopoulos , vinay chaudhri , dimitris plexousakis , adel shrufi , thodoros topologlou the vldb journal -- the international journal on very large data bases 1996",,,
1195,"query processing and optimization in oracle rdb gennady antoshenkov , mohamed ziauddin the vldb journal -- the international journal on very large data bases 1996",,,
1196,"locating and accessing data repositories with websemantics george a. mihaila , louiqa raschid , anthony tomasic the vldb journal -- the international journal on very large data bases 2002",,,
1197,searching in metric spaces by spatial approximation gonzalo navarro the vldb journal -- the international journal on very large data bases 2002,,,
1198,efficient retrieval of similar shapes 2002,"davood rafiei , alberto o. mendelzon",the vldb journal -- the international journal on very large data bases,
1199,indexing of now-relative spatio-bitemporal data,"simonas &#352; altenis , christian s. jensen",the vldb journal -- the international journal on very large data bases,2002.0
1200,join algorithm costs revisited the vldb journal -- the international journal on very large data bases 1996,"evan p. harris , kotagiri ramamohanarao",,
1201,"a taxonomy of correctness criteria in database applications krithi ramamritham , panos k. chrysanthis the vldb journal -- the international journal on very large data bases 1996",,,
1202,a predicate-based caching scheme for client-server database architectures 1996,"arthur m. keller , julie basu",the vldb journal -- the international journal on very large data bases,
1203,mariposa : a wide-area distributed database system,"michael stonebraker , paul m. aoki , witold litwin , avi pfeffer , adam sah , jeff sidell , carl staelin , andrew yu",the vldb journal -- the international journal on very large data bases,1996.0
1204,"access path support for referential integrity in sql2 theo h &#228; rder , joachim reinert the vldb journal -- the international journal on very large data bases 1996",,,
1205,"index nesting - an efficient approach to indexing in object-oriented databases beng chin ooi , jiawei han , hongjun lu , kian lee tan the vldb journal -- the international journal on very large data bases 1996",,,
1206,"a complete temporal relational algebra debabrata dey , terence m. barron , veda c. storey",,the vldb journal -- the international journal on very large data bases,1996.0
1207,"the design and implementation of k : a high-level knowledge-base programming language of osam * . kbms yuh-ming shyy , javier arroyo , stanley y.w. su , herman lam 1996",,the vldb journal -- the international journal on very large data bases,
1208,"the gmap : a versatile tool for physical data independence odysseas g. tsatalos , marvin h. solomon , yannis e. ioannidis the vldb journal -- the international journal on very large data bases 1996",,,
1209,algebraic query optimisation for database programming languages,"alexandra poulovassilis , carol small",the vldb journal -- the international journal on very large data bases,1996.0
1210,"a configurable type hierarchy index for oodb thomas a. mueck , martin l. polaschek",,the vldb journal -- the international journal on very large data bases,1997.0
1211,using extended feature objects for partial similarity retrieval the vldb journal -- the international journal on very large data bases,"stefan berchtold , daniel a. keim , hans-peter kriegel",,1997.0
1212,"parallelizing oodbms traversals : a performance evaluation david j. de witt , jeffrey f. naughton , john c. shafer , shivakumar venkataraman",,the vldb journal -- the international journal on very large data bases,1996.0
1213,"priority assignment in real-time active databases rajendran m. sivasankaran , john a. stankovic , don towsley , bhaskar purimetla , krithi ramamritham the vldb journal -- the international journal on very large data bases",,,1996.0
1214,"type-safe relaxing of schema consistency rules for flexible modelling in oodbms eric amiel , marie-jo bellosta , eric dujardin , eric simon the vldb journal -- the international journal on very large data bases 1996",,,
1215,"an experimental object-based sharing system for networked databases doug fang , shahram ghandeharizadeh , dennis mcleod the vldb journal -- the international journal on very large data bases",,,1996.0
1216,"guest editorial paolo atzeni , alberto o. mendelzon the vldb journal -- the international journal on very large data bases 2000",,,
1217,"optimizing multiple dimensional queries simultaneously in multidimensional databases weifa liang , maria e. orlowska , jeffrey x. yu",,the vldb journal -- the international journal on very large data bases,2000.0
1218,learning response time for websources using query feedback and application in query optimization 2000,"jean-robert gruser , louiqa raschid , vladimir zadorozhny , tao zhan",the vldb journal -- the international journal on very large data bases,
1219,"semantic caching of web queries boris chidlovskii , uwe m. borghoff the vldb journal -- the international journal on very large data bases 2000",,,
1220,"effective timestamping in databases kristian torp , christian s. jensen , richard thomas snodgrass 2000",,the vldb journal -- the international journal on very large data bases,
1221,quantifiable data mining using ratio rules the vldb journal -- the international journal on very large data bases,"flip korn , alexandros labrinidis , yannis kotidis , christos faloutsos",,2000.0
1222,update propagation strategies to improve freshness in lazy master replicated databases,"esther pacitti , eric simon",the vldb journal -- the international journal on very large data bases,2000.0
1223,wavecluster : a wavelet-based clustering approach for spatial data in very large databases the vldb journal -- the international journal on very large data bases 2000,"gholamhosein sheikholeslami , surojit chatterjee , aidong zhang",,
1224,the lham log-structured history data access method the vldb journal -- the international journal on very large data bases,"peter muth , patrick o'neil , achim pick , gerhard weikum",,2000.0
1225,secure buffering in firm real-time database systems 2000,"binto george , jayant r. haritsa",the vldb journal -- the international journal on very large data bases,
1226,"distance-based outliers : algorithms and applications edwin m. knorr , raymond t. ng , vladimir tucakov the vldb journal -- the international journal on very large data bases",,,2000.0
1227,clustering categorical data : an approach based on dynamical systems 2000,"david gibson , jon kleinberg , prabhakar raghavan",the vldb journal -- the international journal on very large data bases,
1228,"an xml query engine for network-bound data zachary g. ives , a. y. halevy , d. s. weld the vldb journal -- the international journal on very large data bases 2002",,,
1229,"efficient filtering of xml documents with xpath expressions c.-y . chan , p. felber , m. garofalakis , r. rastogi 2002",,the vldb journal -- the international journal on very large data bases,
1230,functional-join processing the vldb journal -- the international journal on very large data bases 2000,"r. braumandl , j. claussen , a. kemper , d. kossmann",,
1231,"foreword by the vldb '98 pc chairmen o. shmueli , j. widom",,the vldb journal -- the international journal on very large data bases,2000.0
1232,timber : a native xml database,"h. v. jagadish , s. al-khalifa , a. chapman , l. v. s. lakshmanan , a. nierman , s. paparizos , j. m. patel , d. srivastava , n. wiwatwattana , y. wu , c. yu",the vldb journal -- the international journal on very large data bases,2002.0
1233,anatomy of a native xml base management system the vldb journal -- the international journal on very large data bases,"t. fiebig , s. helmer , c.-c . kanne , g. moerkotte , j. neumann , r. schiele , t. westmann",,2002.0
1234,"tree pattern query minimization s. amer-yahia , s. cho , l. v. s. lakshmanan , d. srivastava the vldb journal -- the international journal on very large data bases",,,2002.0
1235,"efficient schemes for managing multiversionxml documents s.-y . chien , v. j. tsotras , c. zaniolo 2002",,the vldb journal -- the international journal on very large data bases,
1236,"description logics for semantic query optimization in object-oriented database systems domenico beneventano , sonia bergamaschi , claudio sartori acm transactions on database systems ( tods ) 2003",,,
1237,"a simple algorithm for finding frequent elements in streams and bags richard m. karp , scott shenker , christos h. papadimitriou",,acm transactions on database systems ( tods ),2003.0
1238,adaptive algorithms for set containment joins acm transactions on database systems ( tods ) 2003,"sergey melnik , hector garcia-molina",,
1239,guest editorial alon y. halevy,,the vldb journal -- the international journal on very large data bases,2002.0
1240,picodmbs : scaling down database techniques for the smartcard,"christophe bobineau , luc bouganim , philippe pucheral , patrick valduriez",very large data bases,2000.0
1241,picodbms : validation and experience,"nicolas anciaux , christophe bobineau , luc bouganim , philippe pucheral , patrick valduriez",very large data bases,2001.0
1242,netcube : a scalable tool for fast data mining and compression 2001,"dimitris margaritis , christos faloutsos , sebastian thrun",very large data bases,
1243,db2 spatial extender - spatial data within the rdbms 2001,david w. adler,very large data bases,
1244,the persistent cache : improving oid indexing in temporal object-oriented database systems very large data bases 1999,kjetil n &#248; rv &#229; g,,
1245,efficient numerical error bounding for replicated network services 2000,"haifeng yu , amin vahdat",very large data bases,
1246,memex : a browsing assistant for collaborative archiving and mining of surf trails very large data bases,"soumen chakrabarti , sandeep srivastava , mallela subramanyam , mitul tiwari",,2000.0
1247,building and customizing data-intensive web sites using weave,"khaled yagoub , daniela florescu , val &#233; rie issarny , patrick valduriez",very large data bases,2000.0
1248,"advanced data processing in krisys : modeling concepts , implementation techniques , and client/server issues stefan de &#223; loch , theo h &#228; rder , nelson mattos , bernhard mitschang , joachim thomas",,the vldb journal -- the international journal on very large data bases,1998.0
1249,maintenance of implication integrity constraints under updates to constraints the vldb journal -- the international journal on very large data bases 1998,"naci s. ishakbeyoglu , z. meral ozsoyoglu",,
1250,"data partitioning and load balancing in parallel disk systems peter scheuermann , gerhard weikum , peter zabback the vldb journal -- the international journal on very large data bases 1998",,,
1251,"the oodb path-method generator ( pmg ) using access weights and precomputed access relevance ashish mehta , james geller , yehoshua perl , erich neuhold the vldb journal -- the international journal on very large data bases",,,1998.0
1252,"a flexible and recoverable client/server database event notification system eric n. hanson , i.-cheng chen , roxana dastur , kurt engel , vijay ramaswamy , wendy tan , chun xu",,the vldb journal -- the international journal on very large data bases,1998.0
1253,"optimizing relational queries in connection hypergraphs : nested queries , views , and binding propagations jia liang han the vldb journal -- the international journal on very large data bases 1998",,,
1254,opt + + : an object-oriented implementation for extensible database query optimization the vldb journal -- the international journal on very large data bases,"navin kabra , david j. dewitt",,1999.0
1255,constant time permutation : an efficient block allocation strategy for variable-bit-rate continuous media data 1999,"yueh-min huang , jen-wen ding , shiao-li tsao",the vldb journal -- the international journal on very large data bases,
1256,the intrinsic problems of structural heterogeneity and an approach to their solution the vldb journal -- the international journal on very large data bases 1999,"theo h &#228; rder , g &#252; nter sauter , joachim thomas",,
1257,"fast joins using join indices zhe li , kenneth a. ross 1999",,the vldb journal -- the international journal on very large data bases,
1258,"efficient support for interactive service in multi-resolution vod systems kelvin k. w. law , john c. s. lui , leana golubchik",,the vldb journal -- the international journal on very large data bases,1999.0
1259,"semantic heterogeneity resolution in federated databases by metadata implantation and stepwise evolution goksel aslan , dennis mcleod 1999",,the vldb journal -- the international journal on very large data bases,
1260,"mil primitives for querying a fragmented world peter a. boncz , martin l. kersten the vldb journal -- the international journal on very large data bases",,,1999.0
1261,deadlock detection in distributed database systems : a new algorithm and a comparative performance analysis the vldb journal -- the international journal on very large data bases 1999,"natalija krivokapi &#263; , alfons kemper , ehud gudes",,
1262,"indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches changzhou wang , x. sean wang the vldb journal -- the international journal on very large data bases 2001",,,
1263,"a graph-theoretic model for optimizing queries involving methods chiang lee , chi-sheng shih , yaw-huei chen the vldb journal -- the international journal on very large data bases 2001",,,
1264,hmap - a temporal data model managing intervals with different granularities and indeterminacy from natural language sentences the vldb journal -- the international journal on very large data bases,"carlo combi , giuseppe pozzi",,2001.0
1265,supporting efficient multimedia database exploration 2001,"wen-syan li , k.sel &#231; uk candan , kyoji hirata , yoshinori hara",the vldb journal -- the international journal on very large data bases,
1266,progressive evaluation of nested aggregate queries 2000,"kian-lee tan , cheng hian goh , beng chin ooi",the vldb journal -- the international journal on very large data bases,
1267,"combining multi-visual features for efficient indexing in a large image database anne h. h. ngu , quan z. sheng , du q. huynh , ron lei the vldb journal -- the international journal on very large data bases",,,2001.0
1268,"optimizing database architecture for the new bottleneck : memory access stefan manegold , peter a. boncz , martin l. kersten the vldb journal -- the international journal on very large data bases 2000",,,
1269,"online dynamic reordering vijayshankar raman , bhaskaran raman , joseph m. hellerstein 2000",,the vldb journal -- the international journal on very large data bases,
1270,exploiting early sorting and early partitioning for decision support query processing 2000,"j. claussen , a. kemper , d. kossmann , c. wiesner",the vldb journal -- the international journal on very large data bases,
1271,one-dimensional and multi-dimensional substring selectivity estimation the vldb journal -- the international journal on very large data bases 2000,"h. v. jagadish , olga kapitskaia , raymond t. ng , divesh srivastava",,
1272,guest editorial malcolm p. atkinson the vldb journal -- the international journal on very large data bases 2000,,,
1273,"context-based prefetch - an optimization for implementing objects on relations philip a. bernstein , shankar pal , david shutt",,the vldb journal -- the international journal on very large data bases,2000.0
1274,"view management in multimedia databases k. sel &#231; uk candan , eric lemar , v. s. subrahmanian the vldb journal -- the international journal on very large data bases",,,2000.0
1275,dynamic vp-tree indexing for n-nearest neighbor search given pair-wise distances 2000,"ada wai-chee fu , polly mei-shuen chan , yin-ling cheung , yiu sang moon",the vldb journal -- the international journal on very large data bases,
1276,unql : a query language and algebra for semistructured data based on structural recursion,"peter buneman , mary fernandez , dan suciu",the vldb journal -- the international journal on very large data bases,2000.0
1277,checking the temporal integrity of interactive multimedia documents 2000,"i. mirbel , b. pernici , t. sellis , s. tserkezoglou , m. vazirgiannis",the vldb journal -- the international journal on very large data bases,
1278,declarative specification of web sites with s 2000,"mary fern &#225; ndez , daniela florescu , alon levy , dan suciu",the vldb journal -- the international journal on very large data bases,
1279,analysis of navigation behaviour in web sites integrating multiple information systems 2000,"bettina berendt , myra spiliopoulou",the vldb journal -- the international journal on very large data bases,
1280,mining multi-dimensional constrained gradients in data cubes,"guozhu dong , jiawei han , joyce m. w. lam , jian pei , ke wang",very large data bases,2001.0
1281,storage and querying of e-commerce data very large data bases,"rakesh agrawal , amit somani , yirong xu",,2001.0
1282,"surfing wavelets on streams : one-pass summaries for approximate aggregate queries anna c. gilbert , yannis kotidis , s. muthukrishnan , martin strauss very large data bases",,,2001.0
1283,data staging for on-demand broadcast,"demet aksoy , michael j. franklin , stanley b. zdonik",very large data bases,2001.0
1284,"data management for pervasive computing mitch cherniack , michael j. franklin , stanley b. zdonik very large data bases 2001",,,
1285,"flexible and scalable digital library search henk ernst blok , menzo windhouwer , roelof van zwol , milan petkovic , peter m. g. apers , martin l. kersten , willem jonker very large data bases 2001",,,
1286,indexing the distance : an efficient method to knn processing,"cui yu , beng chin ooi , kian-lee tan , h. v. jagadish",very large data bases,2001.0
1287,an extendible hash for multi-precision similarity querying of image databases very large data bases 2001,"shu lin , m. tamer &#214; zsu , vincent oria , raymond t. ng",,
1288,"collaborative analytical processing - dream or reality ? ( panel abstract ) william o'connell , andrew witkowski , goetz graefe 2001",,very large data bases,
1289,a data warehousing architecture for enabling service provisioning process 2001,yannis kotidis,very large data bases,
1290,"aggregate maintenance for data warehousing in informix red brick vista craig j. bunker , latha s. colby , richard l. cole , william j. mckenna , gopal mulagund , david wilhite 2001",,very large data bases,
1291,self-similarity in the web very large data bases 2001,"stephen dill , ravi kumar , kevin s. mccurley , sridhar rajagopalan , d. sivakumar , andrew tomkins",,
1292,"supervised wrapper generation with lixto robert baumgartner , sergio flesca , georg gottlob",,very large data bases,2001.0
1293,"dynamic pipeline scheduling for improving interactive query performance tolga urhan , michael j. franklin",,very large data bases,2001.0
1294,"enabling end-users to construct data-intensive web-sites from xml repositories : an example-based approach atsuyuki morishima , seiichi koizumi , hiroyuki kitagawa , satoshi takano very large data bases 2001",,,
1295,"the worlinfo assistant : spatio-temporal information integration on the web jos &#233; luis ambite , craig a. knoblock , mohammad r. kolahdouzan , maria muslea , cyrus shahabi , snehal thakkar 2001",,very large data bases,
1296,"views in a large scale xml repository sophie cluet , pierangelo veltri , dan vodislav 2001",,very large data bases,
1297,automated resolution of semantic heterogeneity in multidatabases acm transactions on database systems ( tods ),"m. w. bright , a. r. hurson , s. pakzad",,1994.0
1298,comparing hybrid peer-to-peer systems very large data bases 2001,"beverly yang , hector garcia-molina",,
1299,using semantic values to facilitate interoperability among heterogeneous information systems,"edward sciore , michael siegel , arnon rosenthal",acm transactions on database systems ( tods ),1994.0
1300,"improving business process quality through exception understanding , prediction , and prevention daniela grigori , fabio casati , umeshwar dayal , ming-chien shan 2001",,very large data bases,
